Air temperature,Process temperature,Temperature Diff,Rotational speed,Torque,Power,Tool wear,Target
297.5,308.5,11.0,1335,48.0,6710.4576,131,No Failure
297.5,308.6,11.100000000000023,1842,27.0,5208.14448,133,No Failure
297.5,308.5,11.0,1712,26.8,4804.721151999999,136,No Failure
297.6,308.6,11.0,1414,45.4,6722.5632319999995,138,No Failure
297.6,308.7,11.099999999999966,1319,50.9,7030.597111999999,141,No Failure
297.7,308.7,11.0,1249,60.4,7900.034911999998,143,No Failure
297.6,308.7,11.099999999999966,1455,48.2,7344.11832,145,No Failure
297.6,308.7,11.099999999999966,1408,54.8,8080.027647999999,147,No Failure
297.6,308.7,11.099999999999966,1460,46.7,7140.019039999999,150,No Failure
297.6,308.6,11.0,1491,38.1,5948.839512,152,No Failure
297.6,308.5,10.899999999999977,1490,43.4,6771.82352,154,No Failure
297.5,308.4,10.899999999999977,1350,52.2,7379.618399999999,157,No Failure
297.5,308.4,10.899999999999977,1528,39.9,6384.485183999999,160,No Failure
297.4,308.3,10.900000000000034,1571,37.7,6202.220024,162,No Failure
297.4,308.3,10.900000000000034,1490,42.6,6646.99728,164,No Failure
297.4,308.3,10.900000000000034,1774,28.9,5368.847792,166,No Failure
297.4,308.3,10.900000000000034,1502,43.6,6857.819584,169,No Failure
297.4,308.4,11.0,1392,49.7,7244.780928,174,No Failure
297.4,308.5,11.100000000000023,2100,16.9,3716.5128,176,No Failure
297.5,308.5,11.0,1722,30.4,5481.9663359999995,178,No Failure
297.4,308.6,11.200000000000045,1678,32.3,5675.761167999999,180,No Failure
297.3,308.6,11.300000000000011,1273,59.8,7971.851887999999,182,No Failure
297.3,308.6,11.300000000000011,1297,45.9,6234.2224559999995,184,No Failure
297.3,308.5,11.199999999999989,1350,57.6,8143.0271999999995,186,No Failure
297.4,308.6,11.200000000000045,1439,51.9,7820.918951999998,188,No Failure
297.4,308.5,11.100000000000023,1600,42.1,7053.9392,190,No Failure
297.4,308.6,11.200000000000045,1434,44.4,6667.480511999999,193,No Failure
297.4,308.6,11.200000000000045,1459,41.3,6310.0816239999995,196,No Failure
297.5,308.6,11.100000000000023,1472,44.9,6921.238016,198,No Failure
297.5,308.7,11.199999999999989,1429,44.3,6629.268184,201,No Failure
297.5,308.6,11.100000000000023,1388,48.2,7005.935552,203,No Failure
297.4,308.4,11.0,1573,34.5,5682.9973199999995,205,No Failure
297.4,308.4,11.0,1588,32.5,5404.5992,207,No Failure
297.5,308.4,10.899999999999977,1511,42.8,6772.326176,209,No Failure
297.4,308.5,11.100000000000023,1495,37.8,5917.831919999999,211,No Failure
297.4,308.4,11.0,1394,50.1,7313.581968,213,No Failure
297.4,308.4,11.0,2151,17.7,3986.9731439999996,0,No Failure
297.3,308.3,11.0,1501,38.2,6004.456304,2,No Failure
297.3,308.3,11.0,1301,39.6,5395.132511999999,5,No Failure
297.3,308.3,11.0,1657,31.1,5396.504344,8,No Failure
297.3,308.3,11.0,1333,55.2,7705.465152,11,No Failure
297.3,308.3,11.0,1484,43.9,6822.2566719999995,13,No Failure
297.3,308.4,11.099999999999966,1430,45.7,6843.5567200000005,15,No Failure
297.3,308.4,11.099999999999966,1665,28.9,5038.969319999999,17,No Failure
297.4,308.5,11.100000000000023,1501,44.9,7057.593927999999,20,No Failure
297.5,308.5,11.0,1496,42.2,6611.099264,22,No Failure
297.6,308.6,11.0,1595,36.9,6163.34796,25,No Failure
297.5,308.6,11.100000000000023,1208,62.3,7881.059647999999,28,No Failure
297.5,308.6,11.100000000000023,1596,37.1,6200.638752,30,No Failure
297.5,308.5,11.0,1446,41.9,6344.712528,32,No Failure
297.6,308.5,10.899999999999977,1466,39.7,6094.7249440000005,34,No Failure
297.6,308.5,10.899999999999977,1848,23.7,4586.484672,37,No Failure
297.5,308.5,11.0,1484,44.7,6946.580256,40,No Failure
297.4,308.3,10.900000000000034,1493,41.2,6441.4947520000005,43,No Failure
297.3,308.3,11.0,1504,36.3,5717.209343999999,45,No Failure
297.3,308.3,11.0,1538,38.5,6200.78536,47,No Failure
297.4,308.4,11.0,1341,52.2,7330.4209439999995,49,No Failure
297.4,308.3,10.900000000000034,1535,34.6,5561.78392,51,No Failure
297.4,308.5,11.100000000000023,1389,39.2,5701.878336,54,No Failure
297.5,308.5,11.0,1393,46.6,6797.773136,56,No Failure
297.4,308.5,11.100000000000023,1399,61.5,9009.95172,61,PWF
297.4,308.5,11.100000000000023,1469,45.1,6937.898968,63,No Failure
297.4,308.4,11.0,1582,37.2,6162.813888,68,No Failure
297.5,308.6,11.100000000000023,1793,26.7,5013.271032,70,No Failure
297.5,308.6,11.100000000000023,1452,39.0,5930.084159999999,72,No Failure
297.6,308.7,11.099999999999966,1376,59.9,8631.273727999998,74,No Failure
297.5,308.6,11.100000000000023,1552,44.9,7297.392256,77,No Failure
297.6,308.7,11.099999999999966,1622,37.9,6437.536335999999,79,No Failure
297.6,308.7,11.099999999999966,1419,41.7,6196.5232559999995,81,No Failure
297.5,308.6,11.100000000000023,1440,46.1,6951.73248,84,No Failure
297.4,308.6,11.200000000000045,1643,31.0,5333.703759999999,89,No Failure
297.4,308.7,11.300000000000011,1510,36.2,5724.204640000001,92,No Failure
297.4,308.7,11.300000000000011,1468,46.6,7163.769536,94,No Failure
297.4,308.7,11.300000000000011,1429,57.4,8589.616111999998,96,No Failure
297.3,308.7,11.399999999999977,1478,47.6,7367.345216,98,No Failure
297.4,308.6,11.200000000000045,1276,53.6,7162.177792,103,No Failure
297.3,308.6,11.300000000000011,1486,42.6,6629.152991999999,105,No Failure
297.4,308.6,11.200000000000045,1476,42.3,6538.172255999999,107,No Failure
297.3,308.6,11.300000000000011,1431,42.0,6293.881439999999,109,No Failure
297.4,308.7,11.300000000000011,1402,40.2,5902.0610879999995,114,No Failure
297.4,308.7,11.300000000000011,1433,43.4,6512.767183999999,116,No Failure
297.4,308.7,11.300000000000011,2874,4.2,1264.054176,118,PWF
297.3,308.6,11.300000000000011,1511,35.7,5648.879544,120,No Failure
297.3,308.6,11.300000000000011,1456,42.9,6541.0625279999995,122,No Failure
297.2,308.5,11.300000000000011,1550,41.5,6736.114,125,No Failure
297.2,308.5,11.300000000000011,2182,16.5,3770.23416,127,No Failure
297.3,308.7,11.399999999999977,1619,31.6,5357.517088,129,No Failure
297.3,308.8,11.5,1586,32.7,5431.009584,131,No Failure
297.3,308.8,11.5,1499,44.2,6938.307376,134,No Failure
297.3,308.8,11.5,1419,42.4,6300.5416319999995,139,No Failure
297.4,309.0,11.600000000000023,1497,41.8,6552.812112,144,No Failure
297.4,309.0,11.600000000000023,1520,37.0,5889.4528,147,No Failure
297.4,309.1,11.700000000000045,1478,49.8,7707.852767999999,150,No Failure
297.4,309.1,11.700000000000045,1380,41.1,5939.508959999999,152,No Failure
297.4,309.0,11.600000000000023,1570,37.9,6231.15416,154,No Failure
297.4,309.0,11.600000000000023,1468,41.4,6364.378943999999,156,No Failure
297.4,309.0,11.600000000000023,1833,22.6,4338.109776,161,No Failure
297.4,308.9,11.5,1323,57.3,7938.603287999999,163,No Failure
297.4,309.0,11.600000000000023,1583,32.0,5304.69632,166,No Failure
297.3,309.0,11.699999999999989,1556,39.5,6436.3006399999995,168,No Failure
297.3,309.0,11.699999999999989,1548,37.4,6062.785343999999,171,No Failure
297.4,309.0,11.600000000000023,1324,56.9,7889.144031999998,173,No Failure
297.4,309.0,11.600000000000023,1568,33.7,5533.572352,175,No Failure
297.4,309.0,11.600000000000023,1685,30.7,5417.11324,177,No Failure
297.4,309.1,11.700000000000045,1582,35.9,5947.446735999999,180,No Failure
297.4,309.1,11.700000000000045,1463,35.0,5362.187599999999,183,No Failure
297.4,309.2,11.800000000000011,1584,42.8,7099.513343999999,186,No Failure
297.5,309.2,11.699999999999989,1347,55.8,7871.027471999999,188,No Failure
297.4,309.2,11.800000000000011,1459,37.9,5790.607591999999,191,No Failure
297.4,309.2,11.800000000000011,1420,45.6,6780.8294399999995,193,No Failure
297.5,309.3,11.800000000000011,1404,43.5,6395.669279999999,195,No Failure
297.5,309.3,11.800000000000011,1470,38.8,5972.809919999999,197,No Failure
297.6,309.4,11.799999999999955,1326,49.8,6915.164256,199,No Failure
297.5,309.3,11.800000000000011,1459,49.7,7593.488056,201,No Failure
297.5,309.2,11.699999999999989,1530,40.0,6408.864,206,No Failure
297.4,309.0,11.600000000000023,1505,39.2,6178.06112,209,No Failure
297.5,309.1,11.600000000000023,1611,30.2,5094.858383999999,211,No Failure
297.5,309.1,11.600000000000023,1515,35.1,5568.64308,213,No Failure
297.5,309.2,11.699999999999989,1804,27.4,5176.267712,215,No Failure
297.6,309.3,11.699999999999989,1464,46.2,7082.925696,218,No Failure
297.6,309.2,11.599999999999966,1390,43.3,6302.7826399999985,221,No Failure
297.6,309.2,11.599999999999966,1442,48.1,7263.400143999999,0,No Failure
297.6,309.3,11.699999999999989,1529,41.9,6708.897271999999,3,No Failure
297.6,309.3,11.699999999999989,1610,35.0,5900.972,6,No Failure
297.6,309.3,11.699999999999989,1543,34.3,5542.295527999999,8,No Failure
297.8,309.4,11.599999999999966,1445,48.2,7293.643279999999,10,No Failure
297.7,309.3,11.600000000000023,1893,24.6,4876.580016,15,No Failure
297.6,309.3,11.699999999999989,1415,41.3,6119.7844399999985,17,No Failure
297.5,309.3,11.800000000000011,1564,37.5,6141.8279999999995,20,No Failure
297.5,309.3,11.800000000000011,1479,39.4,6102.306672,22,No Failure
297.5,309.2,11.699999999999989,1426,44.8,6690.016255999999,24,No Failure
297.4,309.2,11.800000000000011,1428,38.8,5802.158207999999,26,No Failure
297.4,309.2,11.800000000000011,1620,33.2,5632.260480000001,28,No Failure
297.5,309.2,11.699999999999989,1715,28.0,5028.654399999999,30,No Failure
297.5,309.3,11.800000000000011,1732,29.9,5423.113695999999,32,No Failure
297.5,309.4,11.899999999999977,1391,58.2,8477.733263999999,34,No Failure
297.6,309.5,11.899999999999977,1924,20.6,4150.514368,37,No Failure
297.7,309.5,11.800000000000011,2027,19.8,4202.895312,39,No Failure
297.6,309.5,11.899999999999977,1617,36.2,6129.827088,42,No Failure
297.5,309.4,11.899999999999977,1497,35.8,5612.2170719999995,44,No Failure
297.5,309.5,12.0,1448,43.7,6626.4302720000005,46,No Failure
297.4,309.4,12.0,1401,45.9,6734.113848,49,No Failure
297.4,309.4,12.0,1620,35.4,6005.4825599999995,51,No Failure
297.4,309.4,12.0,1466,45.5,6985.1381599999995,53,No Failure
297.6,309.5,11.899999999999977,1373,50.6,7275.296335999999,55,No Failure
297.6,309.6,12.0,1592,35.8,5968.3697919999995,57,No Failure
297.5,309.5,12.0,1553,42.4,6895.518783999999,60,No Failure
297.6,309.5,11.899999999999977,1569,36.2,5947.865616,63,No Failure
297.6,309.5,11.899999999999977,1709,32.2,5762.7206559999995,65,No Failure
297.6,309.5,11.899999999999977,1549,34.9,5661.173672,68,No Failure
297.5,309.4,11.899999999999977,1443,45.4,6860.437583999999,70,No Failure
297.5,309.3,11.800000000000011,1675,29.8,5227.0988,72,No Failure
297.5,309.3,11.800000000000011,1623,33.4,5676.682703999999,74,No Failure
297.4,309.3,11.900000000000034,1365,52.4,7490.202719999999,76,No Failure
297.4,309.3,11.900000000000034,1759,24.8,4568.221504,81,No Failure
297.4,309.3,11.900000000000034,1516,43.0,6826.487359999999,83,No Failure
297.4,309.3,11.900000000000034,1499,36.8,5776.690304,88,No Failure
297.4,309.3,11.900000000000034,1775,25.8,4795.6524,91,No Failure
297.4,309.4,12.0,1473,45.5,7018.49148,94,No Failure
297.4,309.4,12.0,1296,52.3,7098.005376,96,No Failure
297.5,309.4,11.899999999999977,1803,24.7,4663.610952,98,No Failure
297.5,309.3,11.800000000000011,1563,36.1,5908.752696,100,No Failure
297.5,309.4,11.899999999999977,1831,26.6,5100.345712,105,No Failure
297.6,309.4,11.799999999999955,1958,22.1,4531.422896,108,No Failure
297.5,309.4,11.899999999999977,1809,24.3,4603.355064,110,No Failure
297.5,309.4,11.899999999999977,1482,39.3,6099.165072,112,No Failure
297.4,309.3,11.900000000000034,1332,53.2,7420.7105280000005,115,No Failure
297.4,309.2,11.800000000000011,1437,40.4,6079.498655999999,117,No Failure
297.4,309.2,11.800000000000011,1698,29.4,5227.748063999999,119,No Failure
297.4,309.2,11.800000000000011,1274,54.3,7244.341103999999,121,No Failure
297.4,309.3,11.900000000000034,1622,35.0,5944.9544,123,No Failure
297.4,309.3,11.900000000000034,1564,36.0,5896.15488,126,No Failure
297.5,309.4,11.899999999999977,1368,45.3,6489.540287999999,129,No Failure
297.4,309.4,12.0,1539,42.2,6801.124176,134,No Failure
297.5,309.4,11.899999999999977,1357,50.1,7119.462503999999,137,No Failure
297.5,309.4,11.899999999999977,1433,48.3,7248.079607999999,139,No Failure
297.5,309.4,11.899999999999977,1650,34.6,5978.4648,142,No Failure
297.5,309.4,11.899999999999977,1503,40.6,6390.202896,144,No Failure
297.5,309.4,11.899999999999977,1318,58.2,8032.819872,146,No Failure
297.5,309.4,11.899999999999977,1678,34.4,6044.773504,148,No Failure
297.6,309.5,11.899999999999977,1574,30.9,5093.224751999999,151,No Failure
297.7,309.6,11.900000000000034,1529,35.2,5636.114176,153,No Failure
297.6,309.6,12.0,1669,32.1,5610.363528,155,No Failure
297.7,309.7,12.0,1570,35.8,5885.892319999999,160,No Failure
297.6,309.7,12.099999999999966,1541,33.7,5438.2876240000005,165,No Failure
297.7,309.7,12.0,1680,30.2,5313.07392,168,No Failure
297.8,309.7,11.899999999999977,1935,22.1,4478.193719999999,171,No Failure
297.7,309.6,11.900000000000034,1596,35.2,5883.085824,173,No Failure
297.7,309.7,12.0,1498,41.0,6431.692959999999,176,No Failure
297.8,309.8,12.0,1676,29.0,5089.81088,178,No Failure
297.8,309.9,12.099999999999966,1351,49.0,6932.35928,181,No Failure
297.9,309.9,12.0,1472,45.0,6936.6528,183,No Failure
297.9,310.0,12.100000000000023,1439,41.7,6283.859736,185,No Failure
297.9,309.9,12.0,1410,55.4,8180.09808,188,No Failure
297.7,309.7,12.0,1440,51.1,7705.716479999999,191,No Failure
297.7,309.7,12.0,1591,37.7,6281.178904,196,No Failure
297.8,309.8,12.0,1533,36.8,5907.715967999999,198,No Failure
297.8,309.7,11.899999999999977,1700,31.3,5572.151199999999,200,No Failure
297.8,309.8,12.0,1798,25.5,4801.30728,203,No Failure
297.8,309.7,11.899999999999977,1394,42.9,6262.528272,206,No Failure
297.8,309.7,11.899999999999977,1341,49.2,6909.132384,208,No Failure
297.7,309.6,11.900000000000034,1697,32.2,5722.256848,210,No Failure
297.6,309.6,12.0,1419,48.2,7162.408176,215,No Failure
297.6,309.5,11.899999999999977,2001,20.5,4295.66676,220,No Failure
297.6,309.6,12.0,1501,49.8,7827.799056,222,OSF
297.6,309.5,11.899999999999977,1623,33.1,5625.694536,224,No Failure
297.6,309.4,11.799999999999955,1628,33.4,5694.1709439999995,229,No Failure
297.6,309.4,11.799999999999955,1491,40.2,6276.728304,231,No Failure
297.5,309.4,11.899999999999977,1517,36.7,5830.170808,233,No Failure
297.5,309.3,11.800000000000011,1525,41.7,6659.4066,235,No Failure
297.5,309.5,12.0,1668,27.9,4873.375583999999,240,No Failure
297.5,309.6,12.100000000000023,1312,50.7,6965.806848,0,No Failure
297.6,309.6,12.0,1278,50.4,6745.140863999999,2,No Failure
297.6,309.6,12.0,1330,53.1,7395.64056,7,No Failure
297.6,309.6,12.0,1530,37.3,5976.265679999999,10,No Failure
297.6,309.6,12.0,1428,46.6,6968.571456,13,No Failure
297.7,309.6,11.900000000000034,1480,47.9,7423.81024,18,No Failure
297.7,309.7,12.0,1616,31.1,5262.975872,20,No Failure
297.8,309.7,11.899999999999977,1547,37.3,6042.668632,25,No Failure
297.9,309.7,11.800000000000011,2194,16.8,3859.8954240000003,27,No Failure
297.9,309.8,11.900000000000034,2000,21.3,4461.072,29,No Failure
297.9,309.8,11.900000000000034,1336,71.6,10017.263871999998,31,PWF
297.9,309.9,12.0,1542,33.8,5457.964512,33,No Failure
297.9,309.8,11.900000000000034,1693,29.9,5300.999703999999,35,No Failure
297.9,309.8,11.900000000000034,1461,50.5,7726.29396,38,No Failure
298.0,309.9,11.899999999999977,1565,33.9,5555.762519999999,40,No Failure
298.0,309.9,11.899999999999977,1403,47.7,7008.187032,43,No Failure
298.1,309.9,11.799999999999955,1629,32.5,5544.138599999999,45,No Failure
298.1,310.0,11.899999999999977,1534,33.7,5413.584176,47,No Failure
298.1,310.0,11.899999999999977,1553,40.9,6651.573543999999,49,No Failure
298.1,309.9,11.799999999999955,1563,32.8,5368.617407999999,51,No Failure
298.1,309.9,11.799999999999955,1634,30.0,5133.3744,53,No Failure
298.0,309.9,11.899999999999977,1445,45.2,6839.6820800000005,55,No Failure
298.1,309.9,11.799999999999955,1642,30.4,5227.2872959999995,58,No Failure
298.1,309.9,11.799999999999955,1686,29.1,5137.835472000001,60,No Failure
298.1,310.0,11.899999999999977,1393,43.1,6287.210776,65,No Failure
298.2,310.0,11.800000000000011,1433,44.2,6632.818192000001,68,No Failure
298.3,310.0,11.699999999999989,1507,44.7,7054.242888000001,73,No Failure
298.3,310.1,11.800000000000011,1389,49.6,7214.6215680000005,75,No Failure
298.3,310.1,11.800000000000011,1408,45.3,6679.292927999999,78,No Failure
298.4,310.2,11.800000000000011,1725,32.0,5780.544,80,No Failure
298.4,310.1,11.700000000000045,1926,23.7,4780.070064,83,No Failure
298.3,310.1,11.800000000000011,1509,37.6,5941.645248,85,No Failure
298.3,310.1,11.800000000000011,1545,36.3,5873.064119999999,90,No Failure
298.4,310.1,11.700000000000045,1533,35.2,5650.858752,92,No Failure
298.4,310.1,11.700000000000045,1455,42.2,6429.91272,94,No Failure
298.4,310.1,11.700000000000045,1335,57.8,8080.509359999999,96,No Failure
298.3,310.1,11.800000000000011,1523,45.9,7320.524903999999,99,No Failure
298.3,310.0,11.699999999999989,1460,47.6,7277.62112,101,No Failure
298.4,310.0,11.600000000000023,1554,37.3,6070.011023999999,103,No Failure
298.3,310.0,11.699999999999989,1419,47.1,6998.950728000001,105,No Failure
298.3,310.0,11.699999999999989,1442,43.9,6629.173935999999,110,No Failure
298.3,309.9,11.599999999999966,1507,41.6,6565.022464,112,No Failure
298.3,310.0,11.699999999999989,1858,23.9,4650.217263999999,114,No Failure
298.3,309.9,11.599999999999966,1463,43.9,6725.715303999999,116,No Failure
298.2,309.7,11.5,1585,37.4,6207.6968799999995,118,No Failure
298.0,309.6,11.600000000000023,1536,37.3,5999.702015999999,120,No Failure
298.0,309.6,11.600000000000023,1403,51.3,7537.106807999999,122,No Failure
297.9,309.6,11.700000000000045,1515,38.8,6155.651039999999,124,No Failure
297.9,309.5,11.600000000000023,1390,47.9,6972.362319999999,127,No Failure
297.8,309.4,11.599999999999966,1226,58.7,7536.300463999999,129,No Failure
297.8,309.4,11.599999999999966,1495,36.5,5714.308599999999,132,No Failure
297.7,309.4,11.699999999999989,1608,30.2,5085.370752,135,No Failure
297.7,309.4,11.699999999999989,1392,44.1,6428.467584,140,No Failure
297.7,309.4,11.699999999999989,1461,43.7,6685.921704,142,No Failure
297.7,309.3,11.600000000000023,1559,36.9,6024.237912,145,No Failure
297.7,309.3,11.600000000000023,1400,48.9,7169.1312,147,No Failure
297.7,309.2,11.5,1732,28.8,5223.601151999999,152,No Failure
297.6,309.2,11.599999999999966,1611,33.1,5584.099752,155,No Failure
297.6,309.1,11.5,1503,38.9,6122.632823999999,157,No Failure
297.7,309.2,11.5,1391,44.5,6482.11564,159,No Failure
297.8,309.3,11.5,2015,20.1,4241.31708,161,No Failure
297.8,309.2,11.399999999999977,1683,30.9,5445.932183999999,163,No Failure
297.7,309.1,11.400000000000034,1435,38.8,5830.600159999999,165,No Failure
297.7,309.1,11.400000000000034,1732,28.1,5096.638624,167,No Failure
297.7,309.2,11.5,1365,58.6,8376.44808,170,No Failure
297.7,309.1,11.400000000000034,1562,36.8,6019.473152,172,No Failure
297.6,309.1,11.5,1449,49.1,7450.398648,174,No Failure
297.7,309.2,11.5,1700,27.4,4877.857599999999,176,No Failure
297.6,309.0,11.399999999999977,1427,45.6,6814.256064,179,No Failure
297.6,308.9,11.299999999999955,1479,38.1,5900.961528,182,No Failure
297.5,308.9,11.399999999999977,1469,44.0,6768.68192,185,No Failure
297.5,308.9,11.399999999999977,1390,47.4,6899.58192,187,No Failure
297.5,308.9,11.399999999999977,1729,28.1,5087.8107279999995,189,No Failure
297.5,309.0,11.5,1470,43.5,6696.3204,191,No Failure
297.5,308.9,11.399999999999977,1459,48.5,7410.1442799999995,193,No Failure
